"type","name","iso_country","municipality","icao_code","iata_code"
"small_airport","Chilliwack Airport","CA","Chilliwack","CYCW","YCW"
"small_airport","Clyde River Airport","CA","Clyde River","CYCY","YCY"
"small_airport","Fairmont Hot Springs Airport","CA","Fairmont Hot Springs","CYCZ","YCZ"
"medium_airport","Dawson City Airport","CA","Dawson City","CYDA","YDA"
"medium_airport","Burwash Airport","CA","Burwash Landing","CYDB","YDB"
"medium_airport","Deer Lake Airport","CA","Deer Lake","CYDF","YDF"
"small_airport","Dease Lake Airport","CA","Dease Lake","CYDL","YDL"
"medium_airport","Ross River Airport","CA","Ross River","CYDM","XRR"
"medium_airport","Dauphin Barker Airport","CA","Dauphin","CYDN","YDN"
"medium_airport","Dolbeau-Saint-Felicien Airport","CA","Dolbeau-Saint-Felicien","CYDO","YDO"
"small_airport","Nain Airport","CA","Nain","CYDP","YDP"
"medium_airport","Dawson Creek Airport","CA","Dawson Creek","CYDQ","YDQ"
"large_airport","Edmonton International Airport","CA","Edmonton","CYEG","YEG"
"small_airport","Arviat Airport","CA","Arviat","CYEK","YEK"
"medium_airport","Elliot Lake Municipal Airport","CA","Elliot Lake","CYEL","YEL"
"medium_airport","Manitoulin East Municipal Airport","CA","Sheguiandah","CYEM","YEM"
"medium_airport","Estevan Airport","CA","Estevan","CYEN","YEN"
"small_airport","Fort Severn Airport","CA","Fort Severn","CYER","YER"
"medium_airport","Edson Airport","CA","Edson","CYET","YET"
"small_airport","Eureka Airport","CA","Eureka","CYEU","YEU"
"medium_airport","Inuvik Mike Zubko Airport","CA","Inuvik","CYEV","YEV"
"medium_airport","Amos/Magny Airport","CA","Amos","CYEY","YEY"
"small_airport","Fort Albany Airport","CA","Fort Albany","CYFA","YFA"
"medium_airport","Iqaluit Airport","CA","Iqaluit","CYFB","YFB"
"medium_airport","Fredericton Airport","CA","Fredericton","CYFC","YFC"
"medium_airport","Forestville Airport","CA","Forestville","CYFE","YFE"
"small_airport","Fort Hope Airport","CA","Fort Hope","CYFH","YFH"
"medium_airport","Mont-Tremblant International Airport","CA","La Macaza","CYFJ","YTM"
"small_airport","Flin Flon Airport","CA","Flin Flon","CYFO","YFO"
"medium_airport","Fort Resolution Airport","CA","Fort Resolution","CYFR","YFR"
"medium_airport","Fort Simpson Airport","CA","Fort Simpson","CYFS","YFS"
"small_airport","Makkovik Airport","CA","Makkovik","CYFT","YMN"
"small_airport","Texada Gillies Bay Airport","CA","Texada","CYGB","YGB"
"small_airport","Fort Good Hope Airport","CA","Fort Good Hope","CYGH","YGH"
"medium_airport","Kingston Norman Rogers Airport","CA","Kingston","CYGK","YGK"
"medium_airport","La Grande Rivière Airport","CA","La Grande Rivière","CYGL","YGL"
"medium_airport","Gimli Industrial Park Airport","CA","Gimli","CYGM","YGM"
"small_airport","Gods Lake Narrows Airport","CA","Gods Lake Narrows","CYGO","YGO"
"medium_airport","Michel-Pouliot Gaspé Airport","CA","Gaspé","CYGP","YGP"
"medium_airport","Geraldton Greenstone Regional Airport","CA","Geraldton","CYGQ","YGQ"
"medium_airport","Îles-de-la-Madeleine Airport","CA","Les Îles-de-la-Madeleine","CYGR","YGR"
"small_airport","Igloolik Airport","CA","Igloolik","CYGT","YGT"
"medium_airport","Havre-Saint-Pierre Airport","CA","Havre-Saint-Pierre","CYGV","YGV"
"medium_airport","Kuujjuarapik Airport","CA","Kuujjuarapik","CYGW","YGW"
"small_airport","Gillam Airport","CA","Gillam","CYGX","YGX"
"small_airport","Grise Fiord Airport","CA","Grise Fiord","CYGZ","YGZ"
"small_airport","Quaqtaq Airport","CA","Quaqtaq","CYHA","YQC"
"small_airport","Hudson Bay Airport","CA","Hudson Bay","CYHB","YHB"
"seaplane_base","Vancouver Harbour Water Aerodrome","CA","Vancouver","CYHC","CXH"
"medium_airport","Dryden Regional Airport","CA","Dryden","CYHD","YHD"
"small_airport","Hope Airport / FVRD Regional Airpark","CA","Hope","CYHE","YHE"
"medium_airport","Hearst René Fontaine Municipal Airport","CA","Hearst","CYHF","YHF"
"small_airport","Nemiscau Airport","CA","Nemiscau","CYHH","YNS"
"small_airport","Ulukhaktok Holman Airport","CA","Ulukhaktok","CYHI","YHI"
"small_airport","Gjoa Haven Airport","CA","Gjoa Haven","CYHK","YHK"
"medium_airport","John C. Munro Hamilton International Airport","CA","Hamilton","CYHM","YHM"
"medium_airport","Hornepayne Municipal Airport","CA","Hornepayne","CYHN","YHN"
"small_airport","Hopedale Airport","CA","Hopedale","CYHO","YHO"
"small_airport","Poplar Hill Airport","CA","Poplar Hill","CYHP","YHP"
"small_airport","Chevery Airport","CA","Chevery","CYHR","YHR"
"medium_airport","Haines Junction Airport","CA","Haines Junction","CYHT","YHT"
"medium_airport","Montréal / Saint-Hubert Metropolitan Airport","CA","Montréal","CYHU","YHU"
"medium_airport","Hay River / Merlyn Carter Airport","CA","Hay River","CYHY","YHY"
"large_airport","Halifax / Stanfield International Airport","CA","Halifax","CYHZ","YHZ"
"medium_airport","Atikokan Municipal Airport","CA","Atikokan","CYIB","YIB"
"medium_airport","Digby / Annapolis Regional Airport","CA","Digby","CYID","YDG"
"medium_airport","St Augustin Airport","CA","St-Augustin","CYIF","YIF"
"small_airport","Ivujivik Airport","CA","Ivujivik","CYIK","YIK"
"small_airport","Pond Inlet Airport","CA","Pond Inlet","CYIO","YIO"
"medium_airport","Island Lake Airport","CA","Island Lake","CYIV","YIV"
"small_airport","Jasper Airport","CA","Jasper","CYJA","YJA"
"medium_airport","Fort Liard Airport","CA","Fort Liard","CYJF","YJF"
"medium_airport","St Jean Airport","CA","St Jean","CYJN","YJN"
"medium_airport","Dymond Airport","CA","Stephenville","CYJT","YJT"
"medium_airport","Kamloops John Moose Fulton Field Regional Airport","CA","Kamloops","CYKA","YKA"
"small_airport","Collins Bay Airport","CA","Collins Bay","CYKC","YKC"
"small_airport","Aklavik/Freddie Carmichael Airport","CA","Aklavik","CYKD","LAK"
"medium_airport","Region of Waterloo International Airport","CA","Breslau","CYKF","YKF"
"small_airport","Kangiqsujuaq (Wakeham Bay) Airport","CA","Kangiqsujuaq","CYKG","YWB"
"medium_airport","Key Lake Airport","CA","Key Lake","CYKJ","YKJ"
"medium_airport","Schefferville Airport","CA","Schefferville","CYKL","YKL"
"medium_airport","Kincardine Municipal Airport","CA","Kincardine","CYKM","YKD"
"small_airport","Akulivik Airport","CA","Akulivik","CYKO","AKV"
"small_airport","Ogoki Post Airport","CA","Ogoki Post","CYKP","YOG"
"small_airport","Waskaganish Airport","CA","Waskaganish","CYKQ","YKQ"
"medium_airport","Kirkland Lake Airport","CA","Kirkland Lake","CYKX","YKX"
"medium_airport","Kindersley Airport","CA","Kindersley","CYKY","YKY"
"small_airport","Aupaluk Airport","CA","Aupaluk","CYLA","YPJ"
"small_airport","Lac La Biche Airport","CA","Lac La Biche","CYLB","YLB"
"small_airport","Kimmirut Airport","CA","Kimmirut","CYLC","YLC"
"medium_airport","Chapleau Airport","CA","Chapleau","CYLD","YLD"
"small_airport","Lansdowne House Airport","CA","Lansdowne House","CYLH","YLH"
"medium_airport","Meadow Lake Airport","CA","Meadow Lake","CYLJ","YLJ"
"small_airport","Lutselk'e Airport","CA","Lutselk'e","CYLK","YSG"
"medium_airport","Lloydminster Airport","CA","Lloydminster","CYLL","YLL"
"small_airport","La Tuque Airport","CA","La Tuque","CYLQ","YLQ"
"medium_airport","Leaf Rapids Airport","CA","Leaf Rapids","CYLR","YLR"
"medium_airport","Barrie-Lake Simcoe Regional Airport","CA","Barrie","CYLS","YLK"
"medium_airport","Alert Airport","CA","Alert","CYLT","YLT"
"small_airport","Kangiqsualujjuaq (Georges River) Airport","CA","Kangiqsualujjuaq","CYLU","XGR"
"medium_airport","Kelowna International Airport","CA","Kelowna","CYLW","YLW"
"medium_airport","Mayo Airport","CA","Mayo","CYMA","YMA"
"medium_airport","Matane Airport","CA","Matane","CYME","YME"
"medium_airport","Manitouwadge Airport","CA","Manitouwadge","CYMG","YMG"
"small_airport","Mary's Harbour Airport","CA","Mary's Harbour","CYMH","YMH"
"medium_airport","Moose Jaw Air Vice Marshal C. M. McEwen Airport","CA","Moose Jaw","CYMJ","YMJ"
"medium_airport","Charlevoix Airport","CA","Charlevoix","CYML","YML"
"medium_airport","Fort McMurray Airport","CA","Fort McMurray","CYMM","YMM"
"medium_airport","Moosonee Airport","CA","Moosonee","CYMO","YMO"
"medium_airport","Chapais Airport","CA","Chibougamau","CYMT","YMT"
"small_airport","Umiujaq Airport","CA","Umiujaq","CYMU","YUD"
"small_airport","Maniwaki Airport","CA","Messines","CYMW","YMW"
"medium_airport","Montreal International (Mirabel) Airport","CA","Montréal","CYMX","YMX"
"medium_airport","Natashquan Airport","CA","Natashquan","CYNA","YNA"
"small_airport","Wemindji Airport","CA","Wemindji","CYNC","YNC"
"medium_airport","Ottawa / Gatineau Airport","CA","Gatineau","CYND","YND"
"small_airport","Norway House Airport","CA","Norway House","CYNE","YNE"
"small_airport","Hudson's Hope Airport","CA","Hudson's Hope","CYNH","YNH"
"medium_airport","Langley Airport","CA","Langley","CYNJ","YLY"
"medium_airport","Points North Landing Airport","CA","Points North Landing","CYNL","YNL"
"medium_airport","Matagami Airport","CA","Matagami","CYNM","YNM"
"small_airport","Fort Mackay / Horizon Airport","CA","Fort Mackay","CYNR","HZP"
"medium_airport","Ekati Airport","CA","Ekati","CYOA","YOA"
"small_airport","Old Crow Airport","CA","Old Crow","CYOC","YOC"
"medium_airport","CFB Cold Lake","CA","Cold Lake","CYOD","YOD"
"small_airport","Oxford House Airport","CA","Oxford House","CYOH","YOH"
"medium_airport","High Level Airport","CA","High Level","CYOJ","YOJ"
"medium_airport","Oshawa Executive Airport","CA","Oshawa","CYOO","YOO"
"medium_airport","Rainbow Lake Airport","CA","Rainbow Lake","CYOP","YOP"
"medium_airport","Owen Sound / Billy Bishop Regional Airport","CA","Owen Sound","CYOS","YOS"
"large_airport","Ottawa Macdonald-Cartier International Airport","CA","Ottawa","CYOW","YOW"
"medium_airport","Prince Albert Glass Field","CA","Prince Albert","CYPA","YPA"
"small_airport","Paulatuk (Nora Aliqatchialuk Ruben) Airport","CA","Paulatuk","CYPC","YPC"
"medium_airport","Port Hawkesbury Airport","CA","Port Hawkesbury","CYPD","YPS"
"medium_airport","Peace River Airport","CA","Peace River","CYPE","YPE"
"medium_airport","Portage-la-Prairie / Southport Airport","CA","Portage la Prairie","CYPG","YPG"
"small_airport","Inukjuak Airport","CA","Inukjuak","CYPH","YPH"
"medium_airport","Pickle Lake Airport","CA","Pickle Lake","CYPL","YPL"
"small_airport","Pikangikum Airport","CA","Pikangikum","CYPM","YPM"
"medium_airport","Port-Menier Airport","CA","Port-Menier","CYPN","YPN"
"small_airport","Peawanuck Airport","CA","Peawanuck","CYPO","YPO"
"medium_airport","Peterborough Municipal Airport","CA","Peterborough","CYPQ","YPQ"
"medium_airport","Prince Rupert Airport","CA","Prince Rupert","CYPR","YPR"
"medium_airport","Powell River Airport","CA","Powell River","CYPW","YPW"
"medium_airport","Puvirnituq Airport","CA","Puvirnituq","CYPX","YPX"
"medium_airport","Fort Chipewyan Airport","CA","Fort Chipewyan","CYPY","YPY"
"medium_airport","Burns Lake Airport","CA","Burns Lake","CYPZ","YPZ"
"medium_airport","Muskoka Airport","CA","Gravenhurst","CYQA","YQA"
"large_airport","Quebec Jean Lesage International Airport","CA","Quebec","CYQB","YQB"
"medium_airport","The Pas Airport","CA","The Pas","CYQD","YQD"
"medium_airport","Red Deer Regional Airport","CA","Springbrook","CYQF","YQF"
"medium_airport","Windsor Airport","CA","Windsor","CYQG","YQG"
"medium_airport","Watson Lake Airport","CA","Watson Lake","CYQH","YQH"
"medium_airport","Yarmouth Airport","CA","Yarmouth","CYQI","YQI"
"medium_airport","Kenora Airport","CA","Kenora","CYQK","YQK"
"medium_airport","Lethbridge County Airport","CA","Lethbridge","CYQL","YQL"
"medium_airport","Greater Moncton Roméo LeBlanc International Airport","CA","Moncton","CYQM","YQM"
"medium_airport","Nakina Airport","CA","Nakina","CYQN","YQN"
"medium_airport","Comox Valley Airport / CFB Comox","CA","Comox","CYQQ","YQQ"
"medium_airport","Regina International Airport","CA","Regina","CYQR","YQR"
"medium_airport","St Thomas Municipal Airport","CA","St Thomas","CYQS","YQS"
"medium_airport","Thunder Bay Airport","CA","Thunder Bay","CYQT","YQT"
"medium_airport","Grande Prairie Airport","CA","Grande Prairie","CYQU","YQU"
"medium_airport","Yorkton Municipal Airport","CA","Yorkton","CYQV","YQV"
"medium_airport","North Battleford Airport","CA","North Battleford","CYQW","YQW"
"medium_airport","Gander International Airport / CFB Gander","CA","Gander","CYQX","YQX"
"medium_airport","Sydney / J.A. Douglas McCurdy Airport","CA","Sydney","CYQY","YQY"
"medium_airport","Quesnel Airport","CA","Quesnel","CYQZ","YQZ"
"small_airport","Rae Lakes Airport","CA","Gamètì","CYRA","YRA"
"medium_airport","Resolute Bay Airport","CA","Resolute Bay","CYRB","YRB"
"medium_airport","Rivière-du-Loup Airport","CA","Rivière-du-Loup","CYRI","YRI"
"medium_airport","Roberval Airport","CA","Roberval","CYRJ","YRJ"
"medium_airport","Red Lake Airport","CA","Red Lake","CYRL","YRL"
"small_airport","Rocky Mountain House Airport","CA","Rocky Mountain House","CYRM","YRM"
"medium_airport","Ottawa / Rockcliffe Airport","CA","Ottawa","CYRO","YRO"
"medium_airport","Trois-Rivières Airport","CA","Trois-Rivières","CYRQ","YRQ"
"small_airport","Red Sucker Lake Airport","CA","Red Sucker Lake","CYRS","YRS"
"medium_airport","Rankin Inlet Airport","CA","Rankin Inlet","CYRT","YRT"
"medium_airport","Revelstoke Airport","CA","Revelstoke","CYRV","YRV"
"medium_airport","Sudbury Airport","CA","Sudbury","CYSB","YSB"
"medium_airport","Sherbrooke Airport","CA","Sherbrooke","CYSC","YSC"
"heliport","Canadian Forces Base Suffield Heliport","CA","Ralston","CYSD","YSD"
"small_airport","Squamish Airport","CA","Squamish","CYSE","YSE"
"medium_airport","Stony Rapids Airport","CA","Stony Rapids","CYSF","YSF"
"medium_airport","Smiths Falls-Montague (Russ Beach) Airport","CA","Smiths Falls","CYSH","YSH"
"medium_airport","Saint John Airport","CA","Saint John","CYSJ","YSJ"
"small_airport","Sanikiluaq Airport","CA","Sanikiluaq","CYSK","YSK"
"medium_airport","Saint-Léonard Airport","CA","Saint-Léonard","CYSL","YSL"
"medium_airport","Fort Smith Airport","CA","Fort Smith","CYSM","YSM"
"medium_airport","Niagara District Airport","CA","Niagara-on-the-Lake","CYSN","YCM"
"medium_airport","Marathon Airport","CA","Marathon","CYSP","YSP"
"small_airport","St. Theresa Point Airport","CA","St. Theresa Point","CYST","YST"
"medium_airport","Summerside Airport","CA","Slemon Park","CYSU","YSU"
"small_airport","Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport","CA","Sachs Harbour","CYSY","YSY"
"medium_airport","Pembroke Airport","CA","Pembroke","CYTA","YTA"
"small_airport","Cape Dorset Airport","CA","Kinngait","CYTE","YTE"
"medium_airport","Alma Airport","CA","Alma","CYTF","YTF"
"medium_airport","Thompson Airport","CA","Thompson","CYTH","YTH"
"small_airport","Big Trout Lake Airport","CA","Big Trout Lake","CYTL","YTL"
"small_airport","Tasiujaq Airport","CA","Tasiujaq","CYTQ","YTQ"
"medium_airport","CFB Trenton","CA","Trenton","CYTR","YTR"
"medium_airport","Timmins/Victor M. Power","CA","Timmins","CYTS","YTS"
"medium_airport","Billy Bishop Toronto City Centre Airport","CA","Toronto","CYTZ","YTZ"
"small_airport","Tuktoyaktuk / James Gruben Airport","CA","Tuktoyaktuk","CYUB","YUB"
"large_airport","Montreal / Pierre Elliott Trudeau International Airport","CA","Montréal","CYUL","YUL"
"small_airport","Naujaat Airport","CA","Repulse Bay","CYUT","YUT"
"medium_airport","Hall Beach Airport","CA","Sanirajak","CYUX","YUX"
"medium_airport","Rouyn Noranda Airport","CA","Rouyn-Noranda","CYUY","YUY"
"medium_airport","Bonaventure Airport","CA","Bonaventure","CYVB","YVB"
"medium_airport","La Ronge Airport","CA","La Ronge","CYVC","YVC"
"small_airport","Vermilion Airport","CA","Vermilion","CYVG","YVG"
"medium_airport","Vernon Regional Airport","CA","Vernon","CYVK","YVE"
"small_airport","Tommy Kochon Airport","CA","Colville Lake","CYVL","YCK"
"small_airport","Qikiqtarjuaq Airport","CA","Qikiqtarjuaq","CYVM","YVM"
"medium_airport","Val-d'Or Airport","CA","Val-d'Or","CYVO","YVO"
"medium_airport","Kuujjuaq Airport","CA","Kuujjuaq","CYVP","YVP"
"medium_airport","Norman Wells Airport","CA","Norman Wells","CYVQ","YVQ"
"large_airport","Vancouver International Airport","CA","Vancouver","CYVR","YVR"
"small_airport","Buffalo Narrows Airport","CA","Buffalo Narrows","CYVT","YVT"
"medium_airport","Wiarton Airport","CA","Wiarton","CYVV","YVV"
"small_airport","Deer Lake Airport","CA","Deer Lake","CYVZ","YVZ"
"medium_airport","Petawawa Airport","CA","Petawawa","CYWA","YWA"
"small_airport","Wekweètì Airport","CA","Wekweètì","CYWE","YFJ"
"large_airport","Winnipeg / James Armstrong Richardson International Airport","CA","Winnipeg","CYWG","YWG"
"seaplane_base","Victoria Harbour Seaplane Base","CA","Victoria","CYWH","YWH"
"small_airport","Déline Airport","CA","Déline","CYWJ","YWJ"
"medium_airport","Wabush Airport","CA","Wabush","CYWK","YWK"
"medium_airport","Williams Lake Airport","CA","Williams Lake","CYWL","YWL"
"small_airport","Webequie Airport","CA","Webequie","CYWP","YWP"
"medium_airport","Wrigley Airport","CA","Wrigley","CYWY","YWY"
"medium_airport","Cranbrook/Canadian Rockies International Airport","CA","Cranbrook","CYXC","YXC"
"medium_airport","Saskatoon John G. Diefenbaker International Airport","CA","Saskatoon","CYXE","YXE"
"medium_airport","Medicine Hat Regional Airport","CA","Medicine Hat","CYXH","YXH"
"medium_airport","Fort St John / North Peace Regional Airport","CA","Fort Saint John","CYXJ","YXJ"
"medium_airport","Rimouski Airport","CA","Rimouski","CYXK","YXK"
"medium_airport","Sioux Lookout Airport","CA","Sioux Lookout","CYXL","YXL"
"small_airport","Whale Cove Airport","CA","Whale Cove","CYXN","YXN"
"small_airport","Pangnirtung Airport","CA","Pangnirtung","CYXP","YXP"
"medium_airport","Beaver Creek Airport","CA","Beaver Creek","CYXQ","YXQ"
"medium_airport","Earlton (Timiskaming Regional) Airport","CA","Earlton","CYXR","YXR"
"medium_airport","Prince George Airport","CA","Prince George","CYXS","YXS"
"medium_airport","Northwest Regional Airport Terrace-Kitimat","CA","Terrace","CYXT","YXT"
"medium_airport","London Airport","CA","London","CYXU","YXU"
"medium_airport","Abbotsford International Airport","CA","Abbotsford","CYXX","YXX"
"medium_airport","Whitehorse / Erik Nielsen International Airport","CA","Whitehorse","CYXY","YXY"
"medium_airport","Wawa Airport","CA","Wawa","CYXZ","YXZ"
"medium_airport","North Bay Jack Garland Airport","CA","North Bay","CYYB","YYB"
"large_airport","Calgary International Airport","CA","Calgary","CYYC","YYC"
"medium_airport","Smithers Airport","CA","Smithers","CYYD","YYD"
"medium_airport","Fort Nelson Airport","CA","Fort Nelson","CYYE","YYE"
"medium_airport","Penticton Airport","CA","Penticton","CYYF","YYF"
"medium_airport","Charlottetown Airport","CA","Charlottetown","CYYG","YYG"
"small_airport","Taloyoak Airport","CA","Taloyoak","CYYH","YYH"
"medium_airport","Victoria International Airport","CA","Victoria","CYYJ","YYJ"
"medium_airport","Lynn Lake Airport","CA","Lynn Lake","CYYL","YYL"
"small_airport","Cowley Airport","CA","Cowley","CYYM","YYM"
"medium_airport","Swift Current Airport","CA","Swift Current","CYYN","YYN"
"medium_airport","Churchill Airport","CA","Churchill","CYYQ","YYQ"
"medium_airport","Goose Bay Airport","CA","Goose Bay","CYYR","YYR"
"large_airport","St. John's International Airport","CA","St. John's","CYYT","YYT"
